hospital_name,last_updated_on,version,hospital_location,hospital_address,license_number | VA,"To the best Of its knowledge And belief, the hospital has included all applicable standard charge information In accordance With the requirements Of 45 CFR 180.50, And the information encoded Is True, accurate, And complete As Of the Date indicated.",Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
"Esophagitis, Gastroenteritis And Miscellaneous Digestive Disorders With Mcc",391,MS-DRG,,,,,facility,inpatient,,,,,,BCBS,Anthem PPO,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",6940,other,6534,23617.28,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
"Esophagitis, Gastroenteritis And Miscellaneous Digestive Disorders With Mcc",391,MS-DRG,,,,,facility,inpatient,,,,,,Cigna,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",15186.16,other,6534,23617.28,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
"Esophagitis, Gastroenteritis And Miscellaneous Digestive Disorders With Mcc",391,MS-DRG,,,,,facility,inpatient,,,,,,Johns Hopkins US Family Health Plan,Other NonCommercial,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",8852.67,other,6534,23617.28,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
"Esophagitis, Gastroenteritis And Miscellaneous Digestive Disorders With Mcc",391,MS-DRG,,,,,facility,inpatient,,,,,,MedCost,Virginia All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",20315.94,other,6534,23617.28,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
"Esophagitis, Gastroenteritis And Miscellaneous Digestive Disorders With Mcc",391,MS-DRG,,,,,facility,inpatient,,,,,,BCBS,Anthem - Healthkeepers Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",7763.23,other,6534,23617.28,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
"Esophagitis, Gastroenteritis And Miscellaneous Digestive Disorders With Mcc",391,MS-DRG,,,,,facility,inpatient,,,,,,Sentara Health Plan,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",7397.54,other,6534,23617.28,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
"Esophagitis, Gastroenteritis And Miscellaneous Digestive Disorders With Mcc",391,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,VA Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",6770.29,other,6534,23617.28,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
"Esophagitis, Gastroenteritis And Miscellaneous Digestive Disorders With Mcc",391,MS-DRG,,,,,facility,inpatient,,,,,,BCBS,Anthem Medicare Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",10759.75,other,6534,23617.28,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
"Esophagitis, Gastroenteritis And Miscellaneous Digestive Disorders With Mcc",391,MS-DRG,,,,,facility,inpatient,,,,,,Humana,Medicare Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",10580,other,6534,23617.28,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
"Esophagitis, Gastroenteritis And Miscellaneous Digestive Disorders With Mcc",391,MS-DRG,,,,,facility,inpatient,,,,,,Sentara Health Plan,Medicare Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",10477.28,other,6534,23617.28,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
"Esophagitis, Gastroenteritis And Miscellaneous Digestive Disorders With Mcc",391,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,SNP Medicare Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",10785.43,other,6534,23617.28,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
"Esophagitis, Gastroenteritis And Miscellaneous Digestive Disorders With Mcc",391,MS-DRG,,,,,facility,inpatient,,,,,,Multiplan,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",23617.28,other,6534,23617.28,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
"Esophagitis, Gastroenteritis And Miscellaneous Digestive Disorders With Mcc",391,MS-DRG,,,,,facility,inpatient,,,,,,Sentara Health Plan,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",15495.98,other,6534,23617.28,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
"Esophagitis, Gastroenteritis And Miscellaneous Digestive Disorders With Mcc",391,MS-DRG,,,,,facility,inpatient,,,,,,Piedmont Community Health Plan,Other Commercial Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",20315.94,other,6534,23617.28,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
"Esophagitis, Gastroenteritis And Miscellaneous Digestive Disorders With Mcc",391,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",21585.68,other,6534,23617.28,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
"Esophagitis, Gastroenteritis And Miscellaneous Digestive Disorders With Mcc",391,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,OneNet Workers Compensation Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",22855.43,other,6534,23617.28,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm.",
